Gene	scL1P0001	scL1P0002	scL1P0003	scL1P0004	scL1P0005	scL1P0006	scL1P0007	scL1P0008	scL1P0009	scL1P0010	scL1P0011	scL1P0012	scL1P0013	scL1P0014	scL1P0015	scL1P0016	scL1P0017
YJL036W	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
YJL041W	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0
YJL044C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
YJL045W	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
YJL047C	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
YJL050W	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YJL052W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJL053W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJL054W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJL056C	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
YJL059W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YJL061W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YJL062W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJL063C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YJL065C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL068C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YJL071W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL072C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJL073W	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1
YJL074C	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YJL076W	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YJL078C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YJL080C	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
YJL081C	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YJL083W	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0
YJL084C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJL085W	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
YJL087C	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YJL088W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL089W	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJL091C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJL093C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YJL094C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YJL095W	0	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	0
YJL099W	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YJL100W	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
YJL101C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YJL102W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJL103C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL104W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YJL106W	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
YJL108C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YJL109C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJL111W	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0
YJL112W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YJL115W	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
YJL116C	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
YJL117W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YJL125C	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
YJL126W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL128C	0	0	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0
YJL129C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YJL133W	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL134W	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
YJL136C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJL137C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJL138C	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJL139C	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YJL140W	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YJL141C	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
YJL143W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJL144W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YJL145W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL146W	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
YJL148W	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YJL154C	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
YJL155C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJL156C	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
YJL157C	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	0	0
YJL158C	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
YJL159W	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
YJL164C	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0
YJL165C	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0
YJL166W	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJL167W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL168C	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YJL170C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
YJL172W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJL173C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJL174W	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0
YJL176C	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YJL177W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJL178C	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0
YJL179W	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0
YJL184W	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
YJL186W	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YJL187C	0	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0
YJL190C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJL191W	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YJL192C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL194W	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0
YJL196C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL200C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJL201W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YJL204C	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
YJL205C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL208C	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL209W	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
YJL210W	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
YJL214W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL219W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJL222W	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
YJL223C	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YJR001W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR004C	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
YJR005W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR006W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR009C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJR010C-A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR010W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR013W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR016C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR019C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJR022W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR025C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR031C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
YJR032W	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0
YJR033C	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
YJR034W	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
YJR035W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR036C	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YJR041C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJR042W	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0
YJR044C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR045C	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0
YJR046W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR047C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJR049C	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YJR050W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR051W	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
YJR052W	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YJR053W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
YJR057W	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJR058C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR059W	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0
YJR060W	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YJR062C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR063W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJR064W	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0
YJR065C	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
YJR066W	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0
YJR068W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
YJR069C	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YJR070C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
YJR072C	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
YJR073C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR075W	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0
YJR076C	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1
YJR077C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YJR078W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR083C	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
YJR084W	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YJR086W	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
YJR089W	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YJR090C	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0
YJR092W	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
YJR094W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJR095W	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR096W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR097W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR099W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR102C	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR103W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR105W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR106W	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YJR110W	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
YJR112W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR113C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YJR117W	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
YJR119C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR120W	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
YJR122W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR126C	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
YJR127C	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
YJR130C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR131W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR132W	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR133W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR135W-A	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR139C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR140C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YJR142W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR143C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YJR144W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJR145C	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YJR147W	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
YJR148W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR152W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YJR153W	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YJR155W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YJR156C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YJR158W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL001C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL003C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YKL004W	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKL005C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL007W	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	0
YKL008C	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YKL010C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YKL012W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL013C	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0
YKL014C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL015W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL016C	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0
YKL018W	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YKL019W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL020C	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
YKL021C	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
YKL022C	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YKL024C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL025C	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKL027W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL028W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL029C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL032C	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL034W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL038W	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0
YKL039W	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKL040C	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YKL041W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL042W	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKL043W	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YKL049C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL051W	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKL052C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKL054C	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
YKL055C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKL056C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKL057C	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YKL058W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL059C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL060C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKL062W	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YKL064W	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
YKL067W	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL068W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YKL073W	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
YKL074C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL078W	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKL079W	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
YKL080W	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
YKL081W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKL082C	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
YKL085W	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
YKL087C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL088W	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0
YKL089W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL090W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL092C	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0
YKL093W	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
YKL095W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL096W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YKL096W-A	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
YKL101W	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
YKL104C	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
YKL108W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL109W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL110C	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0
YKL112W	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL113C	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
YKL114C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL116C	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
YKL117W	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
YKL119C	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
YKL124W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL125W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL126W	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL127W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKL128C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKL132C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL134C	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
YKL135C	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
YKL138C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YKL139W	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL140W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL141W	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
YKL142W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKL143W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YKL145W	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YKL148C	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0
YKL149C	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
YKL150W	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
YKL152C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKL154W	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
YKL155C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YKL156W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKL157W	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
YKL160W	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YKL164C	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0
YKL165C	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
YKL166C	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0
YKL167C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YKL171W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL172W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL173W	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YKL174C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL175W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YKL176C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL178C	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0
YKL179C	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YKL180W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKL181W	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
YKL182W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL185W	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1
YKL186C	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL188C	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL189W	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
YKL190W	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0
YKL191W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL192C	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL193C	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
YKL194C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKL195W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL196C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL197C	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0
YKL198C	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0
YKL201C	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
YKL203C	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0
YKL208W	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL209C	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0
YKL210W	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0
YKL211C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL212W	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
YKL213C	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL214C	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL215C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL216W	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL218C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKL220C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YKL221W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL222C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR001C	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
YKR002W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR003W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR007W	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
YKR010C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKR014C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YKR016W	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YKR019C	1	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0
YKR024C	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YKR025W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YKR026C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YKR028W	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
YKR029C	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKR031C	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
YKR034W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
